    477.0,   15.34,   255.8
    478.0,   15.28,   256.7
    479.0,   15.24,   257.3
    480.0,   15.21,   257.9
    481.0,   15.17,   258.5
    482.0,   15.13,   259.3
    483.0,   15.08,   260.1
    484.0,   15.04,   260.8
    485.0,   15.00,   261.4
    486.0,   14.96,   262.1
    487.0,   14.92,   262.9
    488.0,   14.87,   263.9
    489.0,   14.82,   264.7
    490.0,   14.78,   265.4
    491.0,   20.52,   232.0
    492.0,   20.86,   231.9
    493.0,   20.68,   234.0
    494.0,   20.53,   235.6
    495.0,   20.90,   235.1
    496.0,   22.28,   230.8
    497.0,   22.01,   233.6
    498.0,   22.47,   233.3
    499.0,   22.38,   235.4
    500.0,   22.19,   237.4
    501.0,   22.04,   239.0
    502.0,   21.88,   240.8
    503.0,   21.74,   242.4
    504.0,   21.62,   243.7
    505.0,   21.50,   245.1
    506.0,   21.38,   246.4
    507.0,   21.29,   247.5
    508.0,   21.21,   248.4
    509.0,   21.31,   248.5
    510.0,   21.21,   249.6
    511.0,   21.28,   250.0
    512.0,   21.17,   251.2
    513.0,   21.08,   252.3
    514.0,   21.33,   251.8
    515.0,   21.40,   252.2
    516.0,   21.29,   253.5
    517.0,   21.36,   253.9
    518.0,   21.44,   254.0
    519.0,   21.55,   253.9
    520.0,   21.48,   254.7
    521.0,   21.58,   254.8
    522.0,   21.49,   255.8
    523.0,   22.61,   251.0
    524.0,   22.52,   252.0
    525.0,   23.11,   249.9
    526.0,   23.65,   248.5
    527.0,   23.52,   249.9
    528.0,   23.45,   250.7
    529.0,   23.74,   249.8
    530.0,   23.67,   250.5
    531.0,   23.59,   251.4
    532.0,   23.50,   252.3
    533.0,   23.43,   253.1
    534.0,   23.35,   254.0
    535.0,   23.25,   255.0
    536.0,   23.12,   256.5
    537.0,   22.97,   258.1
    538.0,   22.83,   259.8
    539.0,   22.87,   260.4
    540.0,   22.79,   261.2
    541.0,   22.75,   261.7
    542.0,   22.72,   262.1
    543.0,   22.68,   262.6
    544.0,   22.64,   263.0
    545.0,   22.60,   263.5
    546.0,   22.55,   264.0
    547.0,   22.50,   264.7
    548.0,   22.46,   265.2
    549.0,   22.43,   265.5
    550.0,   22.40,   265.8
    551.0,   22.37,   266.2
    552.0,   23.00,   263.3
    553.0,   22.95,   263.9
    554.0,   22.88,   264.6
    555.0,   22.75,   266.2
    556.0,   22.59,   268.1
    557.0,   22.46,   269.6
    558.0,   23.33,   266.2
    559.0,   23.33,   267.2
    560.0,   23.15,   269.2
    561.0,   23.32,   269.5
    562.0,   23.33,   270.5
    563.0,   23.68,   269.7
    564.0,   23.56,   271.1
    565.0,   23.75,   271.1
    566.0,   23.61,   272.6
    567.0,   23.52,   273.7
    568.0,   23.43,   274.7
    569.0,   23.35,   275.7
    570.0,   23.42,   275.9
    571.0,   23.34,   276.9
    572.0,   23.27,   277.7
    573.0,   23.38,   277.5
    574.0,   23.34,   277.9
    575.0,   23.31,   278.3
    576.0,   23.28,   278.7
    577.0,   23.24,   279.1
    578.0,   23.21,   279.6
    579.0,   23.17,   280.0
    580.0,   23.13,   280.5
    581.0,   23.10,   280.9
    582.0,   23.06,   281.3
    583.0,   23.03,   281.7
    584.0,   23.00,   282.1
    585.0,   22.96,   282.6
    586.0,   22.92,   283.1
    587.0,   22.88,   283.5
    588.0,   23.00,   283.2
    589.0,   22.94,   283.9
    590.0,   22.87,   284.8
    591.0,   22.82,   285.4
    592.0,   22.79,   285.8
    593.0,   22.76,   286.2
    594.0,   22.73,   286.6
    595.0,   22.70,   286.9
    596.0,   22.67,   287.3
    597.0,   22.64,   287.7
    598.0,   22.61,   288.1
    599.0,   22.58,   288.4
    600.0,   22.55,   288.8
    601.0,   22.52,   289.2
    602.0,   22.48,   289.8
    603.0,   22.44,   290.3
    604.0,   22.40,   290.8
    605.0,   22.36,   291.2
    606.0,   22.33,   291.7
    607.0,   22.29,   292.2
    608.0,   22.25,   292.7
    609.0,   22.21,   293.2
    610.0,   22.18,   293.7
    611.0,   22.29,   293.3
    612.0,   22.24,   294.0
    613.0,   22.65,   292.1
    614.0,   22.90,   291.1
    615.0,   23.74,   287.2
    616.0,   23.63,   288.5
    617.0,   23.56,   289.4
    618.0,   23.49,   290.3
    619.0,   23.38,   291.6
    620.0,   23.42,   292.2
    621.0,   23.32,   293.5
    622.0,   23.20,   295.0
    623.0,   23.08,   296.5
    624.0,   22.97,   298.0
    625.0,   22.83,   299.7
    626.0,   22.98,   300.0
    627.0,   22.85,   301.7
    628.0,   22.75,   303.0
    629.0,   22.81,   303.4
    630.0,   22.73,   304.5
    631.0,   22.65,   305.5
    632.0,   22.56,   306.7
    633.0,   22.46,   308.1
    634.0,   22.36,   309.5
    635.0,   22.26,   310.9
